-48.428,-15.224
-48.428,-12.853
-48.428,-10.481
-48.428,-8.1093
-48.428,-5.7375
-48.428,-3.3658
-48.428,-0.99413
-48.428,1.3776
-48.428,3.7493
-48.428,6.121
-48.428,8.4927
-48.428,10.864
-48.428,13.236
-46.057,-19.968
-46.057,-17.596
-46.057,-15.224
-46.057,-12.853
-46.057,-10.481
-46.057,-8.1093
-46.057,-5.7375
-46.057,-3.3658
-46.057,-0.99413
-46.057,1.3776
-46.057,3.7493
-46.057,6.121
-46.057,8.4927
-46.057,10.864
-46.057,13.236
-46.057,15.608
-46.057,17.98
-46.057,20.351
-43.685,-24.711
-43.685,-22.34
-43.685,-19.968
-43.685,-17.596
-43.685,-15.224
-43.685,-12.853
-43.685,-10.481
-43.685,-8.1093
-43.685,-5.7375
-43.685,-3.3658
-43.685,-0.99413
-43.685,1.3776
-43.685,3.7493
-43.685,6.121
-43.685,8.4927
-43.685,10.864
-43.685,13.236
-43.685,15.608
-43.685,17.98
-43.685,20.351
-43.685,22.723
-43.685,25.095
-41.313,-29.455
-41.313,-27.083
-41.313,-24.711
-41.313,-22.34
-41.313,-19.968
-41.313,-17.596
-41.313,-15.224
-41.313,-12.853
-41.313,-10.481
-41.313,-8.1093
-41.313,-5.7375
-41.313,-3.3658
-41.313,-0.99413
-41.313,1.3776
-41.313,3.7493
-41.313,6.121
-41.313,8.4927
-41.313,10.864
-41.313,13.236
-41.313,15.608
-41.313,17.98
-41.313,20.351
-41.313,22.723
-41.313,25.095
-41.313,27.466
-38.941,-31.826
-38.941,-29.455
-38.941,-27.083
-38.941,-24.711
-38.941,-22.34
-38.941,-19.968
-38.941,-17.596
-38.941,-15.224
-38.941,-12.853
-38.941,-10.481
-38.941,-8.1093
-38.941,-5.7375
-38.941,-3.3658
-38.941,-0.99413
-38.941,1.3776
-38.941,3.7493
-38.941,6.121
-38.941,8.4927
-38.941,10.864
-38.941,13.236
-38.941,15.608
-38.941,17.98
-38.941,20.351
-38.941,22.723
-38.941,25.095
-38.941,27.466
-38.941,29.838
-38.941,32.21
-36.57,-34.198
-36.57,-31.826
-36.57,-29.455
-36.57,-27.083
-36.57,-24.711
-36.57,-22.34
-36.57,-19.968
-36.57,-17.596
-36.57,-15.224
-36.57,-12.853
-36.57,-10.481
-36.57,-8.1093
-36.57,-5.7375
-36.57,-3.3658
-36.57,-0.99413
-36.57,1.3776
-36.57,3.7493
-36.57,6.121
-36.57,8.4927
-36.57,10.864
-36.57,13.236
-36.57,15.608
-36.57,17.98
-36.57,20.351
-36.57,22.723
-36.57,25.095
-36.57,27.466
-36.57,29.838
-36.57,32.21
-36.57,34.581
-34.198,-36.57
-34.198,-34.198
-34.198,-31.826
-34.198,-29.455
-34.198,-27.083
-34.198,-24.711
-34.198,-22.34
-34.198,-19.968
-34.198,-17.596
-34.198,-15.224
-34.198,-12.853
-34.198,-10.481
-34.198,-8.1093
-34.198,-5.7375
