0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431608,11.3849,44.0461,72.4505,85.2299,81.8129,74.6143,82.9549,68.5134,31.9658,2.92361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27366,48.6988,95.2113,182.694,258.771,297.142,407.751,465.686,488.204,495.528,503.577,536.695,560.626,544.927,538.382,488.489,524.309,496.567,482.884,378.342,286.491,234.458,142.378,85.0459,27.7214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74033,88.168,168.763,299.203,418.881,501.227,580.417,649.698,723.867,786.299,790.858,836.084,957.441,924.382,1003.62,989.962,943.932,986.017,1075.12,917.561,1011.19,974.29,797.426,859.551,867.224,699.076,733.988,602.591,510.411,377.703,277.864,140.708,51.306,0.0995295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2383,111.866,266.846,416.448,547.473,609.981,780.589,736.78,899.303,933.573,1024.92,1029.93,1118.17,1170.17,1376.05,1413.01,1505.4,1803.87,1991.89,1958.67,1980.95,2052.24,1959.76,1863.85,1739.19,1648.67,1498.34,1333.22,1290,1114.76,990.384,933.364,906.261,789.266,689.255,536.628,388.363,240.553,91.4301,4.42241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16015,112.436,287.035,427.398,570.752,693.17,752.852,843.65,988.855,1012.09,1077.21,1312.07,1485.11,1790.64,2090.92,2379.72,2591.93,2905.59,3014.52,3106.92,3134.29,3257.25,3370.57,3562.32,3437.1,3375.63,3368.06,3262.36,3271.51,3183.42,2988.98,2869.03,2588.66,2444.42,1948.9,1850.53,1371.64,1205.39,960.913,908.03,713.817,613.956,435.857,242.792,75.0033,0.427877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5992,206.471,387.016,521.287,669.155,744.987,880.759,957.967,1060.72,1253.58,1532.89,1991.3,2355.02,2707.35,2994.84,3112.54,3512.29,3673.67,3866.42,4071.04,4165.17,4632.05,4940.66,4947.24,4928.36,5010.11,5015.64,4945.51,5046.93,4673.88,4474.63,4446.39,4273.81,4156.45,4168.8,3773.28,3730.51,3349.45,3255.31,2688.02,2354.04,1854.33,1389.32,1078.69,899.054,751.994,581.318,378.134,144.45,25.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920578,89.0024,247.848,458.047,577.229,739.383,829.555,940.503,1035.83,1228.28,1585.52,2137.84,2556.05,3008.74,3327.96,3574.28,4029.51,4366.98,4845.9,5413.36,5932.84,6251.96,7045.97,7010.19,7356.94,7484.5,7980.81,8238.65,8256.73,7984.15,8102.04,7954.63,7555.24,7551.15,7006.71,6510.31,6476.77,5489.1,5473.94,4897.62,4837.77,4344.31,4302.32,3761.84,3330.32,3128.06,2531.66,1926.92,1432.19,1068.84,833.927,672.992,457.147,219.809,34.4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5736,270.081,465.822,632.822,782.144,849.028,957.982,1076.4,1476.53,1939.7,2463.59,2839.6,3424.95,3754.69,4466.47,5131.46,5975.07,6464.83,7153.54,7528.78,8114.35,8620.25,8820.23,9366.46,10078.7,9904.35,10223.3,10041.7,10353.6,10665.4,10551.4,10620.8,10423.5,10495.9,10273.7,9850.64,10170.5,9229.09,9209.9,8493.55,7920.55,7112.43,6596.13,5478.54,5074.83,4784,4385.48,3941.23,3579.44,3033.85,2517.47,1808.95,1316.86,888.862,720.514,471.139,226.165,36.3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7398,258.902,443.672,627.691,713.613,835.331,977.065,1155.23,1593.42,2197.58,2666.09,3119.29,3629.44,4503.33,5420.45,6319.66,7098.21,7748.38,8300.3,8806.5,9453.53,9925.49,10331.9,10776.1,11201.5,11637.9,12594,12632.1,13660.7,14626.4,14051.4,14480.3,14965.7,14435.1,14697.4,14337.8,13235.2,13395.4,12502.5,12111.3,11891.6,11200.9,10746.2,10426.7,9623.35,8765.64,8049.19,6984.97,6051.08,5236.05,4812.16,4410.32,3933.32,3516.37,2893.1,2269.63,1475.07,1001.26,715.229,477.555,201.436,15.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1525,194.953,384.427,612.959,720.072,827.055,946.879,1202.96,1681.3,2248.26,2763.52,3253.13,4108.08,5228.57,6086.61,6964.37,7822.58,8387.53,9118.18,9832.85,10120.8,10907.5,12089.1,12277.7,14097,15490.9,15535,17122.4,17759.4,17876.8,18421.6,19026.4,19564.2,20098.4,19934.4,19880,19660,19660.5,19349.6,19111.3,18578.6,17531.8,16806.5,16555.9,14441.1,13757.3,12727.4,11536.9,10989.9,10345,9073.93,8316.15,7053.08,5970.55,5144.36,4744.42,4239.68,3767.97,3163.88,2444.66,1570.4,961.913,667.489,435.169,132.39,0.561449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16781,116.299,340.923,482.936,693.191,770.939,903.748,1072.72,1685.19,2240.09,2779.37,3580.77,4430.07,5475.94,6524.67,7448.34,8213.72,8723.93,9787.11,9997.98,11441.1,12551.6,13791.7,15651.8,16690.1,17521.8,18531.1,19540.9,20353.8,20720.4,22096.9,22557.4,23187.9,23857.2,23950,24153.2,24768.8,24428.8,24151.1,24194.4,23815.3,23096.8,22985.5,22375.3,22031.4,20819.8,20644.4,19543.6,18438.7,17169.3,15205.3,13606.6,12315.3,11104.8,10468.2,9158.04,7898.4,6612.61,5413.62,5036.63,4536.83,3871.74,3167.81,2345.47,1523.98,897.849,620.49,305.752,42.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6222,188.994,463.159,559.391,727.265,898.03,974.916,1389.31,2149.14,2616.66,3319.64,4551.45,5839.36,6446.97,7446.74,8274.79,8947.02,10061.9,10853.3,12230.4,14079.3,15595.1,16983.2,18519.6,19396.4,20744.6,22486.7,23986.7,25340.5,26644,28486.7,28965,30225.6,31364.3,31512.7,32436.5,32944.3,32305.2,32905.3,33159,32074.2,31125.6,30319,29060.1,28057.3,26910.7,25953.1,24464.6,24440.4,22793.3,21861.8,21108.8,19774.1,17705.5,16212.3,13613.7,12613.7,10959.7,9732.1,8548.68,6800.38,5750.56,5131.61,4505.13,3720.13,3056.69,2074.06,1233.93,795.106,472.217,159.924,0.888437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535219,88.9688,336.828,495.288,639.693,820.13,906.762,1147.66,1867.67,2563.9,3099.11,4305.05,5579.29,6669.57,7272.5,8279.36,9070.7,9978.06,11234.3,13127,15110.2,16399.9,17985.3,19970.4,21597.1,24010.3,26223.3,27657.2,29373.7,31062.7,32207.4,33839.3,34646.9,35868,37025.8,37088.4,38571.6,38560,39372.9,40283.1,39141.8,39797.1,38965.5,38542.3,38420.3,37228,36615.3,35432.5,33556.2,32487.1,30029.7,28573.6,26275,25329.8,24030.6,22711.6,21470.6,20177.8,17718.7,15322.5,13299.8,11606,10160.8,8600.28,6901.29,5721.99,5006.71,4222.54,3590.24,2776.48,1750.75,939.608,646.683,274.353,30.7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55507,168.972,434.503,526.287,765.497,734.571,1002.48,1476.86,2048.32,3025.81,3838.33,5058.94,6445.28,7119.43,7957.54,9040.91,10019.6,11323.3,13410.2,15834.6,16971.6,19011.9,21439.2,23977.9,26265.4,28736.4,30058.2,31757.4,34166.6,34360.1,36761.2,37894,38157.1,40366.6,41079.8,41348.9,44141.5,42711.3,44456.4,44708.5,44698.5,45887.5,44300.8,45085.9,44760,43777.7,43962.1,42942.3,41900.5,41436.5,39738.8,39016.3,36749.5,34731.4,31933.1,29263.5,27006.7,25890.8,24309.8,22609.7,21147.6,18902,16327.3,13775.5,11805.3,10248.6,8306.8,6565.3,5409.22,4770.28,3941.24,3266.34,2271.07,1299.32,715.175,420.834,86.4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0418,196.114,403.637,629.374,672.808,865.456,1053.49,1720.96,2465.55,3423.28,4632.44,5643.5,7072.18,7698.96,8864.23,9587.81,11520.6,13379.4,15343.7,17154.3,19722.7,22580.7,24939.4,27726.7,29287.2,31179.7,33919.1,35675.4,36666.3,38213.8,39845.4,40883.9,42709.2,43812.6,44270.6,46595.5,46202.2,47280.6,49565.3,48542.8,49602.3,50522.1,49242.7,51073.9,51019.6,48580.4,50314.3,49269.9,47714.2,48703,47615.1,45049.7,45426.2,43752.8,41593.1,40691,38323.6,35078.5,32494.4,29355.3,27220.3,25513.6,23916.8,21641.8,19405.6,16719,13568.1,11282.4,9701.17,7789.45,5843.91,5132.04,4384.55,3532.01,2652.22,1737.04,972.816,473.168,168.459,0.139639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3147,317.304,455.332,575.762,835.316,864.852,1145.96,1974.57,2856.43,3828.81,5154.62,5919.51,7409.72,8292.82,9148.92,10817.1,12702.4,14753.6,17053.9,20195.9,23005.5,25810.7,27860.1,29546,32673.2,34066.8,36226.6,37853.6,39296.1,41066.7,43552.3,43437.5,45981.3,47325.9,47532.9,49444.8,50688.3,50593.9,52239.9,53131.9,53259.6,54486.3,55916.3,55281.6,54799.1,55583.5,54566.1,54728.9,55251.7,53252.2,53065.1,52634.9,51173,50892,50306.7,47531.4,46626.3,45046.1,42579.9,41052.4,37897.5,34184.1,30900.8,27797.9,26180.7,24362.5,22148,19414.9,16159.3,12722.6,10953.6,8731.78,7059.13,5312.75,4736.34,3734.87,3252.24,2246.38,1046.14,644.912,231.929,4.62299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3831,253.242,520.508,683.562,728.013,1002.88,1539.51,1948.41,3101.88,4442.87,5557.15,6322.59,7169.63,8392.81,9212.43,12088.4,14471.4,15848.9,19319.8,22586.1,25367.6,27858.1,30613.8,31634.7,34604.1,36981.7,37349.2,40522.4,41550.9,43300,45948.3,46242.9,48461.6,49036.2,50509.8,51632.5,52989.1,53953.5,54615.4,56400.1,56998.4,57463.1,58316.1,58499.1,59117.4,59167.3,58884.5,59578.4,58854.4,58360,59225.2,57507.9,57567.8,56908.8,55988,54564.3,54240.5,51405.2,51833,48730.7,46624.4,45212.6,42643.8,39325.1,35586.4,31119.6,28152.2,26414.2,23854.7,21494.4,18726,14840.2,11613,10099.5,7630.59,5750.1,4778.71,4516.43,3175.92,2380.48,1408.43,674.194,250.031,19.1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
