0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823069,0,0,0.822918,1.40131,1.76007,0.825222,0.825039,0.823062,0.824378,0.824772,2.92848,0.824652,0.823836,0.823108,3.62316,2.80296,2.22598,0,0.822454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823846,0.823385,0,0.823396,0.823743,1.65176,5.08033,1.65205,1.65369,3.03151,0.826323,2.47962,2.20896,4.05648,4.65843,6.7789,3.55189,6.53901,1.65351,1.65352,2.33043,0.827003,2.20131,1.78317,1.86823,4.13994,0.824279,0,0,0.822376,1.38088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82313,0,1.6476,0,0.825792,0.826493,3.04491,3.87724,3.29022,4.63981,1.96248,7.07177,2.60689,9.35148,7.14064,8.08538,7.07952,4.64825,4.69656,4.84801,4.99505,5.94902,7.71003,8.48251,10.0719,7.14541,3.63598,4.61291,1.91914,5.81287,2.80455,5.5749,3.27342,0.707879,1.79812,0.822609,0,0.822448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823234,0,1.65223,0,1.38881,2.24717,3.02831,5.05046,3.0538,4.46469,4.85196,8.29221,8.76837,9.05477,7.6806,9.17175,6.55583,6.54726,9.01802,7.73338,9.39234,11.2097,9.30565,9.77679,7.97451,9.42661,8.25181,6.78504,9.65588,9.0609,11.887,6.6527,4.96482,3.45139,5.14715,5.86044,4.88532,5.18958,1.38509,0,1.64789,0,0.822139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823435,0,2.8807,0,2.30277,2.27541,3.0964,9.39475,6.12914,7.68948,6.13421,7.10215,9.58323,8.58226,9.08388,6.55488,9.82724,9.08436,11.2978,11.5303,12.8294,11.666,11.3788,12.0567,10.2842,13.3996,12.2878,13.332,12.2708,12.9817,10.5294,9.3909,9.90037,9.65579,10.786,10.0547,10.2901,8.72003,6.04307,12.0283,6.99521,10.8506,7.03168,3.51961,2.36796,2.47301,4.08505,1.64616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65189,0,1.57584,6.21447,8.69898,8.53123,7.63538,3.47057,4.29397,9.99884,7.306,10.4064,8.7521,8.25676,9.84947,11.2873,12.1244,13.1547,12.0561,12.4244,10.6433,14.1126,12.3097,12.1978,13.5882,13.8555,13.9461,12.4526,11.1797,12.5417,10.0946,11.8673,12.406,12.0154,11.0912,8.30788,7.03195,10.8942,10.7127,8.6582,4.93157,3.61365,7.04607,9.67218,9.29794,7.93832,3.25621,3.10863,1.43592,0.821921,0.823384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54524,0,5.35271,7.65801,7.09758,7.63028,4.78685,5.61622,5.69546,8.84314,11.1827,10.9399,9.68065,11.5176,10.301,11.8876,13.6323,11.8058,10.4706,11.6743,12.7722,11.6225,13.4377,13.2687,13.4962,13.2396,13.4758,12.7473,11.8046,13.3039,13.4109,13.9357,13.4744,11.85,11.3499,12.3377,12.6771,12.5943,13.5975,10.1139,11.0826,13.7555,11.6932,10.3033,9.90684,5.61061,8.48852,10.0889,8.41502,7.18565,3.60091,3.61303,1.73452,0,0.823333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65022,4.85271,3.08767,2.92855,7.80558,3.46613,7.95405,10.479,8.69192,10.2061,10.4214,13.8577,10.0314,11.1712,13.0207,13.1953,15.2016,12.634,12.9147,13.9005,15.1425,13.4211,14.903,14.5372,14.6076,12.9147,13.6871,14.8673,15.574,15.8146,17.1327,16.2589,14.5882,14.9349,14.6852,14.1343,15.0582,15.0041,13.144,13.6252,13.4116,14.3682,12.8571,11.2161,11.4098,13.2703,13.4205,13.5931,9.91115,8.65857,9.91343,12.2262,4.96712,8.59543,4.68841,7.51751,2.47691,0,0.822424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824959,0,1.88493,4.38025,1.65763,6.63628,8.07303,7.82153,8.29234,8.53584,9.90589,11.4637,12.8262,12.864,9.14446,12.0055,12.3579,11.0981,12.449,12.2328,12.8578,14.4037,16.3088,13.5199,13.5438,14.617,15.8483,15.0997,14.6295,18.1783,15.4347,14.5627,15.5673,14.8105,14.9419,16.3702,16.221,16.254,13.1182,16.0596,15.3017,14.613,13.9461,13.5333,13.1176,15.2179,13.8139,12.9417,10.587,10.5701,14.1985,12.2143,12.3518,11.5771,11.7595,10.0672,10.3181,11.2505,4.05676,4.35595,0.826742,1.64862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
